ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,Field1,Field3,Field2,MYKEY,SIT,STATE
81006,1,8,6,2,22,1,2,8,1,1,6,3,1,3,2,0,1,2,1,0,0,0,1,2,2,3,0,0,1,5,1,1,1,1,0,shame,1,3,0810066,In our flat the bath-tub is in the kitchen. At the beginning I 谩 had very intensive feelings of shame when I had a bath and people 谩 were in the kitchen.,1
81006,1,8,6,2,22,1,2,8,1,1,7,2,4,2,2,0,0,2,1,0,0,0,2,1,2,3,2,2,1,2,1,0,1,2,0,guilt,4,2,0810067,"I had to take care of the plants of a friend of mine for several 谩 weeks. I watered them, but let them stand in a cold room so that 谩 two of them perished.",1
81007,1,8,7,1,23,2,1,2,0,1,1,1,2,4,0,0,1,0,0,0,0,0,1,1,2,1,1,0,0,5,0,0,3,3,0,joy,2,4,0810071,When I met a good friend after a long time. We had had a quarrel 谩 but after two weeks I was really glad to see him again.,1
81007,1,8,7,1,23,2,1,2,0,1,2,4,4,4,0,0,0,1,0,0,0,1,0,1,1,3,0,1,1,5,3,0,1,0,0,fear,4,4,0810072,"When we stayed in Vienna with our class, my friend and I behaved 谩 incorrectly. Our teacher threatened us with exclusion from 谩 school.",1
81007,1,8,7,1,23,2,1,2,0,1,3,3,4,4,0,0,0,0,0,0,0,1,0,1,1,3,3,2,4,5,0,0,3,1,0,anger,4,4,0810073,When I lost my driving license because I had been driving while 谩 under the influence of alcool.,1
81007,1,8,7,1,23,2,1,2,0,1,4,3,4,4,0,0,0,1,0,0,1,0,1,2,1,3,3,3,4,1,0,0,0,0,1,sadness,4,4,0810074,My mother's death.,1
81007,1,8,7,1,23,2,1,2,0,1,5,4,1,3,3,0,0,0,1,0,0,0,2,1,2,3,0,0,4,4,0,2,3,0,0,disgust,1,3,0810075,When I entered the dissecting room for the first time. I think I 谩 felt disgusted mainly because of the bad smell of formaline.,1
81007,1,8,7,1,23,2,1,2,0,1,6,4,3,3,1,0,2,0,0,0,0,1,0,2,1,3,0,0,2,3,2,0,2,1,0,shame,3,3,0810076,I think I felt ashamed for the first time when I entered a night 谩 club.,1
81007,1,8,7,1,23,2,1,2,0,1,7,4,3,3,3,1,0,0,0,0,0,1,1,1,1,3,0,2,1,2,3,0,0,0,1,guilt,3,3,0810077,"During a ski tour with a friend, we two had drunk too much. When 谩 we went down the slope on ski, I lost my friend who had lost his 谩 way. I thought that something must have happened to him (he 谩 finally arrived but after a very long time).",1
81008,1,8,8,2,26,2,2,5,6,1,1,3,4,4,1,0,1,2,0,1,1,0,0,1,1,1,1,0,2,4,0,3,3,0,1,joy,4,4,0810081,My father stayed abroad for one year. He does not like to write 谩 letters because he makes ortographic mistakes. I never had a good 谩 relation to him. He wrote me a letter in which he said that he 谩 loved me.,1
81008,1,8,8,2,26,2,2,5,6,1,2,4,4,4,2,1,1,0,1,0,0,0,0,2,0,3,3,3,2,1,0,1,1,0,1,fear,4,4,0810082,"When I was a child, I was always afraid of my father. Just when 谩 he looked at me, I felt frightened.",1
81008,1,8,8,2,26,2,2,5,6,1,3,2,3,3,1,0,0,1,0,0,0,1,2,2,1,3,2,2,2,3,2,2,1,1,0,anger,3,3,0810083,A colleague asked me to study with her. I could not explain 谩 things as perfectly as she had expected. So she reacted in an 谩 aggressive manner.,1
81008,1,8,8,2,26,2,2,5,6,1,4,1,4,4,2,1,0,1,0,0,1,0,0,2,1,3,3,3,2,2,0,1,1,0,2,sadness,4,4,0810084,"During the Christmas holidays, I went to see my parents and 谩 stayed with them for two weeks. After two or three days, we had 谩 the same conflicts we had had ten years before when I had lived 谩 with them. They were glad when I left.",1
81008,1,8,8,2,26,2,2,5,6,1,5,1,1,2,0,1,1,0,1,0,0,0,0,3,1,3,3,0,4,2,2,1,0,0,1,disgust,1,2,0810085,"Old man in hospital, hollow-cheeked, only one half of his nose 谩 and glass-eye, rattling breath.",1
81008,1,8,8,2,26,2,2,5,6,1,6,4,2,3,1,0,2,1,0,0,0,0,0,3,1,3,2,0,2,3,0,2,1,0,0,shame,2,3,0810086,When my father came into the bathroom and saw me standing there 谩 naked.,1
81008,1,8,8,2,26,2,2,5,6,1,7,3,4,4,0,1,2,2,1,0,0,0,0,3,1,1,3,0,4,2,3,3,3,0,1,guilt,4,4,0810087,"I live with my boyfriend, we have a close relationship, I fell in 谩 love with another man.",1
81009,1,8,9,1,24,2,2,9,1,1,1,1,1,3,0,0,1,1,1,1,0,0,0,1,2,1,2,1,4,4,1,3,3,1,0,joy,1,3,0810091,When I met my girlfriend - I had not counted on that.,1
81009,1,8,9,1,24,2,2,9,1,1,2,2,2,3,1,1,0,0,0,0,0,0,0,3,1,3,3,3,3,1,1,0,0,0,1,fear,2,3,0810092,"One night I had a feeling that somebody was stealing my car, 谩 but I was too frightened to go and see.",1
81009,1,8,9,1,24,2,2,9,1,1,3,1,1,2,3,0,0,1,0,0,0,0,0,1,1,3,3,3,2,2,1,2,1,0,0,anger,1,2,0810093,When we rearranged furniture in our flat and got stuck in a 谩 chair.,1
81009,1,8,9,1,24,2,2,9,1,1,4,4,4,4,0,0,0,0,0,0,0,0,0,2,1,3,1,0,4,1,1,2,0,0,0,sadness,4,4,0810094,A person died (not really a friend).,1
81009,1,8,9,1,24,2,2,9,1,1,5,2,4,3,2,1,0,0,0,0,0,0,0,1,1,3,3,3,2,1,0,1,1,0,1,disgust,4,3,0810095,"Several weeks ago, I had problems with friends, I felt disgusted 谩 by a friend.",1
81009,1,8,9,1,24,2,2,9,1,1,6,4,4,3,2,2,1,0,0,0,0,1,0,3,1,3,3,3,3,1,0,1,1,0,2,shame,4,3,0810096,"When I was a child, I thought that I had to be ashamed when 谩 asking and doing certain forbidden things.",1
81009,1,8,9,1,24,2,2,9,1,1,7,1,1,1,0,1,0,0,0,0,0,0,0,2,1,3,3,2,2,1,0,1,0,0,1,guilt,1,1,0810097,When quarreling with friends.,1
81010,1,8,10,1,23,2,2,6,1,1,1,3,1,4,2,0,0,2,1,0,1,0,0,1,1,1,0,0,1,1,0,3,0,1,1,joy,1,4,0810101,"In Southern Tyrol, I was gathering apples, it was a fine day, I 谩 was not thinking about anything, I felt an overwhelming joy.",1
81010,1,8,10,1,23,2,2,6,1,1,2,4,2,4,2,0,0,1,0,0,1,0,0,1,1,3,3,1,1,2,0,2,3,1,1,fear,2,4,0810102,"My girlfriend and I slept in a lonely hut (we had drunk alcool). 谩 Suddenly some soil fell on us, then some water. Although we tried 谩 hard, we could not find out the cause.",1
81010,1,8,10,1,23,2,2,6,1,1,3,2,1,3,2,1,0,3,0,0,0,0,2,1,1,3,3,0,2,5,0,2,2,2,1,anger,1,3,0810103,I helped my little sister (13 years) learning mathematics. 谩 Obviously she did not want to understand what I explained and 谩 started to cry. I grew angry.,1
81010,1,8,10,1,23,2,2,6,1,1,4,3,4,4,2,1,2,3,0,0,1,0,1,2,1,3,3,0,4,5,0,3,3,3,2,sadness,4,4,0810104,When my girlfriend told me that she wanted to leave me.,1
81010,1,8,10,1,23,2,2,6,1,1,5,1,1,2,1,0,0,1,0,0,1,0,0,1,1,2,2,0,3,4,0,2,2,2,1,disgust,1,2,0810105,"On a trip I passed by a cellulose factory. It was a fine day, 谩 beautiful landscape; I observed this factory with disgust.",1
81010,1,8,10,1,23,2,2,6,1,1,6,4,1,2,1,0,0,2,1,0,0,0,0,3,3,3,2,0,1,5,0,3,3,0,0,shame,1,2,0810106,"When I went to a sauna with my father for the first time (I was 谩 16). When I entered the sauna naked, I felt ashamed for a short 谩 time.",1
81010,1,8,10,1,23,2,2,6,1,1,7,1,3,2,0,1,0,2,0,1,0,0,0,2,2,3,2,0,1,5,0,2,2,0,1,guilt,3,2,0810107,"I came home from a discotheque at half past four in the morning, 谩 although I had promised my parents to come home at midnight. From 谩 3 a.m. I felt guilty towards my parents.",1
81011,1,8,11,2,27,0,0,8,1,1,1,1,3,4,1,0,1,4,1,1,1,0,2,1,2,1,1,1,2,5,1,3,3,3,1,joy,3,4,0810111,A friend I had missed very much came to see me unexpectedly.,1
81011,1,8,11,2,27,0,0,8,1,1,2,4,1,4,1,1,0,1,1,0,0,0,0,3,1,3,3,0,4,2,0,1,0,0,1,fear,1,4,0810112,On my way through lonely streets I met with a huge stray dog. It 谩 stopped at some distance and looked at me. I tried to ignore it 谩 but I was very frightened.,1
81011,1,8,11,2,27,0,0,8,1,1,3,2,4,4,2,1,2,1,0,0,0,1,2,1,2,3,2,3,2,4,2,1,1,3,1,anger,4,4,0810113,"A friend of mine tried to persuade me to go at her place to act 谩 as a model because she felt too tired. It was a quarter of an 谩 hour before the appointed time, I had just lied down and did not 谩 want to go because it was too late anyway. She said that I only 谩 was talking about looking for work, but if it was possible I 谩 would not accept it. I was angry about this unjust judgment.",1
81011,1,8,11,2,27,0,0,8,1,1,4,4,4,4,1,2,1,2,0,0,1,0,0,1,2,3,3,3,3,1,1,1,1,0,3,sadness,4,4,0810114,"After I had lived with my boyfriend in a foreign country for half 谩 a year, I saw that it was impossible for me to stay with him (for 谩 economic reasons). We separated although I loved him.",1
81011,1,8,11,2,27,0,0,8,1,1,5,2,4,4,1,1,1,0,0,0,0,0,0,1,2,3,2,0,3,4,0,0,0,0,1,disgust,4,4,0810115,In a certain book I read about cruelties and violence in prison 谩 and souteneur circles; I felt especially disgusted when I read 谩 detailed descriptions of physical and mental torture of less 谩 powerful people.,1
81011,1,8,11,2,27,0,0,8,1,1,6,3,4,4,4,2,1,1,1,0,1,0,0,3,1,3,3,0,1,2,2,1,1,0,3,shame,4,4,0810116,"When I talked to a psychotherapist for the first time, I started 谩 to cry; first I talked to him but he did not say anything and 谩 after a while I was crying.",1
81011,1,8,11,2,27,0,0,8,1,1,7,2,4,4,0,1,0,2,0,0,0,0,0,3,2,3,2,1,3,3,2,1,1,3,1,guilt,4,4,0810117,"I went shopping with my mother and sister (17 years old). Mother 谩 always told my sister what she should buy. Instead of assisting 谩 my sister in defending herself against mother's interference, I 谩 just behaved aggressively towards my sister.",1
81012,1,8,12,2,23,1,2,6,6,1,2,4,1,3,3,1,2,3,1,0,0,0,1,1,2,3,2,1,1,5,1,3,3,2,1,fear,1,3,0810122,It was on St. Claus Day when I was five years old. St. Claus and 谩 his Devil Servant came to see me. St. Claus' Devil Servant 谩 rattled with his chain and bowled terribly. I was so frightened 谩 that my parents had to ask him to leave.,1
81012,1,8,12,2,23,1,2,6,6,1,3,4,4,3,0,0,0,0,0,0,0,0,0,2,1,3,3,2,2,5,3,2,1,0,0,anger,4,3,0810123,A friend called me and told me that she wanted to come and see 谩 me. She lived in a village at 50 km distance fom my home town. 谩 Next morning I expected her but she didn't arrive. As I got 谩 impatient I called her but her parents told me that she had gone 谩 skiing. I was very angry because I had cancelled an appointment 谩 to be able to see her.,1
81012,1,8,12,2,23,1,2,6,6,1,4,4,4,3,2,0,0,2,0,0,1,1,1,1,1,3,3,2,4,1,1,2,0,2,1,sadness,4,3,0810124,When I was eight years old my father was run over by a car. When 谩 I saw his body I was sad beyond words.,1
81012,1,8,12,2,23,1,2,6,6,1,5,3,1,3,1,1,0,1,1,0,0,0,0,1,1,3,2,1,2,2,1,2,2,2,1,disgust,1,3,0810125,A friend prepared a soup with chicken heads and invited me to eat 谩 it. I saw the eyes staring at me and the tongues hanging out of 谩 the bills. I was so disgusted that I felt nausea and had to leave 谩 the room.,1
81012,1,8,12,2,23,1,2,6,6,1,6,3,2,2,3,0,2,2,0,0,0,0,0,2,3,3,3,1,1,5,1,1,2,0,0,shame,2,2,0810126,"When I had to go to the gynecologist and to sit on that special 谩 chair, I felt ashamed.",1
81012,1,8,12,2,23,1,2,6,6,1,7,3,2,3,1,0,2,2,1,0,0,0,0,2,2,2,1,1,2,5,2,3,3,0,0,guilt,2,3,0810127,"After a terrible quarrel with my family, I withdrew in my room. I 谩 felt guilty because I had caused this scene by my aggressive 谩 behavior.",1
81013,1,8,13,2,21,2,2,5,8,1,1,1,3,3,1,0,1,1,0,1,0,0,0,3,1,1,1,0,3,4,0,3,3,3,0,joy,3,3,0810131,I had the unexpected possibility to see a friend I like very 谩 much.,1
81013,1,8,13,2,21,2,2,5,8,1,2,2,2,3,4,0,2,2,0,0,0,0,1,2,2,3,3,2,1,1,0,1,0,0,0,fear,2,3,0810132,I was afraid of a certain examination although I was relatively 谩 well prepared.,1
81013,1,8,13,2,21,2,2,5,8,1,3,2,4,3,0,0,0,2,0,0,0,0,0,2,1,3,2,0,4,3,0,2,1,3,0,anger,4,3,0810133,"At the hairdresser's, I got two stains of dyestuff on my new 谩 trousers. These stains are not removable, so I cannot put on the 谩 trousers again.",1
81013,1,8,13,2,21,2,2,5,8,1,4,4,4,4,0,0,0,1,0,0,1,0,0,1,3,3,3,0,4,1,0,2,3,0,1,sadness,4,4,0810134,"In 1977, my grandfather, to whom I had a very close relationship, 谩 died.",1
81013,1,8,13,2,21,2,2,5,8,1,5,4,4,4,1,0,1,1,1,0,0,1,0,1,1,3,3,3,2,5,3,1,1,2,0,disgust,4,4,0810135,A drunken man forced me to kiss him.,1
81013,1,8,13,2,21,2,2,5,8,1,6,4,1,2,0,0,0,1,0,0,0,0,0,3,2,3,2,2,2,5,2,2,1,0,0,shame,1,2,0810136,A friend started to insult another person without reason and I 谩 felt ashamed of her behavior.,1
81013,1,8,13,2,21,2,2,5,8,1,7,1,1,1,1,1,0,0,0,0,0,0,1,1,2,3,2,0,1,5,1,2,3,3,1,guilt,1,1,0810137,"I had to call somebody between 12 and 12:30. As I had no 谩 possibility to call him at this time, I did not do it until 3 谩 p.m.",1
81014,1,8,14,2,19,0,0,6,1,1,1,3,3,3,0,0,1,2,0,0,1,0,1,1,3,1,2,1,2,4,1,3,3,3,1,joy,3,3,0810141,"After a one year's stay abroad, I returned home. I was even more 谩 glad to see how much my family was pleased to see me.",1
81014,1,8,14,2,19,0,0,6,1,1,2,2,1,4,2,0,0,1,0,0,0,0,0,2,2,3,0,3,3,2,2,2,0,0,0,fear,1,4,0810142,"I went home all alone from a restaurant. It was dark, I went very 谩 fast. Behind me, there were some drunk men who shouted at me. By 谩 chance, I met some friends who accompanied me.",1
81014,1,8,14,2,19,0,0,6,1,1,3,1,2,3,0,0,0,1,0,0,0,1,0,1,1,3,0,3,2,4,0,2,2,0,0,anger,2,3,0810143,"A friend who shares the room with me, opened the window in the 谩 morning and left the room the whole day. When I came home in the 谩 evening, the room was so cold that I couldn't stay there.",1
81014,1,8,14,2,19,0,0,6,1,1,4,3,3,4,0,2,0,1,1,0,1,0,1,2,2,3,0,0,4,1,0,1,0,0,3,sadness,3,4,0810144,"When my aunt, whom I had loved very much, died. When I heard 谩 about her death, I was not as touched as at the funeral. I really 谩 became conscious of her death at that moment.",1
81014,1,8,14,2,19,0,0,6,1,1,5,1,2,4,1,0,2,1,0,0,0,0,0,2,1,3,0,0,4,4,3,0,1,0,0,disgust,2,4,0810145,A friend told me how he managed to win the sympathy of as many 谩 people as possible. He said he first listened to what they said 谩 and then he tried to only say things they would like to hear. 谩 He would never express his own opinion. I felt really disgusted 谩 when he told that.,1
81014,1,8,14,2,19,0,0,6,1,1,6,2,3,3,0,0,0,2,0,0,0,0,1,2,1,3,0,1,1,4,3,2,2,0,0,shame,3,3,0810146,"In a restaurant, I made the acquaintance of a boy who always told 谩 the same things in a very loud voice. I laughed and said to him 谩 that he always repeated the same things. Some time later I heard 谩 that he had undergone a complicated brain operation.",1
81014,1,8,14,2,19,0,0,6,1,1,7,3,3,4,0,1,2,1,0,0,1,0,1,2,1,3,3,2,3,1,1,1,2,3,2,guilt,3,4,0810147,After closing the front door I realized that I had left the key 谩 inside the house. I felt even more guilty since it was not my own 谩 house but the house of people I hardly knew.,1
81015,1,8,15,1,25,2,2,5,1,1,2,3,1,3,3,1,0,3,0,1,0,0,1,2,1,3,2,1,4,5,0,2,2,3,1,fear,1,3,0810152,"On a mountain tour, my girlfriend and I passed by an inn. Near 谩 the house there was a big dog which began to follow us. As my 谩 girlfriend is afraid of dogs, I had to draw his attention to me. 谩 He jumped towards my shoulders and wanted to play with me but I 谩 really did not like that.",1
81015,1,8,15,1,25,2,2,5,1,1,3,1,1,3,0,0,0,0,0,0,0,0,0,2,1,3,2,2,3,1,2,2,2,0,0,anger,1,3,0810153,I arrived in Vienna in the middle of the night. I asked for some 谩 silly information - as I realized myself afterwards - and the inquiry  谩 clerk reacted in a very arrogant manner.,1
81015,1,8,15,1,25,2,2,5,1,1,4,1,3,4,0,2,0,2,0,0,1,0,1,1,3,3,3,2,4,1,1,2,2,0,3,sadness,3,4,0810154,I had to leave my girlfriend for 4 weeks because of my studies. 谩 This happens frequently. The last 24 hours before my departure 谩 are always very depressing.,1
81015,1,8,15,1,25,2,2,5,1,1,5,1,1,4,0,1,0,1,0,0,0,0,0,3,1,3,2,0,2,3,2,2,2,0,1,disgust,1,4,0810155,"When I stayed in the house of friends, I washed my face and 谩 wanted to dry it with a towel. This towel seemed to have been 谩 used over a long time already. It smelled indefinably awful.",1
81016,1,8,16,1,20,2,2,6,1,1,1,3,3,2,3,0,1,1,1,1,0,0,2,1,2,1,1,1,1,4,1,3,2,3,0,joy,3,2,0810161,When I was informed that a short story I had written had been 谩 accepted for publication.,1
81016,1,8,16,1,20,2,2,6,1,1,2,4,1,3,4,2,2,3,0,0,0,0,0,1,1,3,2,1,4,1,1,2,2,1,2,fear,1,3,0810162,Some friends and I were crossing a street when one of my friends 谩 was seized by a car and thrown aside. I had seen the car coming 谩 in our direction but I did not have enough time to react and 谩 prevent the accident.,1
81016,1,8,16,1,20,2,2,6,1,1,3,1,1,4,3,0,2,2,1,0,0,1,2,1,2,3,3,0,2,4,1,2,2,3,0,anger,1,4,0810163,"I wanted to clear up a misunderstanding with a friend that I had 谩 caused. A third person meddled in our conversation, turned my 谩 efforts to ridicule so that I did not succeed in what I had 谩 intended.",1
81016,1,8,16,1,20,2,2,6,1,1,4,4,4,3,1,1,1,4,1,0,1,0,0,2,2,3,2,1,4,4,0,2,2,2,2,sadness,4,3,0810164,Death of my grandmother.,1
81016,1,8,16,1,20,2,2,6,1,1,5,4,2,3,1,2,2,2,0,0,0,0,0,1,3,3,3,1,3,1,1,1,1,0,2,disgust,2,3,0810165,"In school I had difficulties mith mathematics. When I had to work 谩 for an examination, I really felt disgusted.",1
81016,1,8,16,1,20,2,2,6,1,1,6,3,1,1,4,2,2,3,0,1,0,0,1,3,2,3,2,1,1,5,1,2,2,0,2,shame,1,1,0810166,"I played in a stage play. Suddenly, in front of 200 people, I 谩 could not remember the words I had to say.",1
81016,1,8,16,1,20,2,2,6,1,1,7,1,3,3,0,1,0,2,1,0,0,0,1,3,3,3,3,3,2,3,3,1,2,3,1,guilt,3,3,0810167,One night I did not come home without telling my parents and I 谩 did not want to speak about it afterwards. My mother cried. I had 谩 a bad conscience and felt guilty.,1
81017,1,8,17,1,20,2,1,2,1,1,1,3,3,3,2,0,0,3,1,1,0,0,1,1,3,1,1,0,2,4,1,3,3,1,0,joy,3,3,0810171,After 3 weeks I saw my girlfriend again.,1
81017,1,8,17,1,20,2,1,2,1,1,2,1,1,2,1,0,0,1,0,0,0,0,0,3,1,3,2,0,3,2,2,1,0,2,0,fear,1,2,0810172,"One evening, in the tramway, I was afraid of two drunk men 谩 molesting my girlfriend and me.",1
81017,1,8,17,1,20,2,1,2,1,1,4,2,3,3,3,1,1,3,0,0,0,0,0,2,2,3,0,1,4,5,1,0,3,2,1,sadness,3,3,0810174,"When the grandmother of my friend died in a hospital. My friend 谩 was crying and I was sad, too.",1
81017,1,8,17,1,20,2,1,2,1,1,5,2,1,2,0,0,1,1,1,0,0,0,0,3,1,3,2,0,2,2,0,1,2,0,0,disgust,1,2,0810175,I saw a physically handicapped young man whose spittle ran out of 谩 his mouth while speaking.,1
81017,1,8,17,1,20,2,1,2,1,1,6,1,1,2,2,0,2,2,0,0,0,0,0,3,1,3,2,0,1,4,1,1,3,0,0,shame,1,2,0810176,"It was in a group situation: suddenly it was my turn to say something,  but I felt that I was not able to express myself very well - I felt 谩 ashamed and blushed.",1
81017,1,8,17,1,20,2,1,2,1,1,7,1,3,2,0,0,0,2,0,0,0,0,2,2,2,3,3,1,1,2,2,3,3,2,0,guilt,3,2,0810177,My girlfriend's results in school had become worse because I 谩 prevented her from learning (we often went out etc.).,1
81018,1,8,18,1,19,2,1,6,1,1,1,1,4,4,1,0,1,1,0,0,0,0,1,1,1,1,1,1,3,5,0,3,3,1,0,joy,4,4,0810181,"I went shopping with my parents - my father payed everything for 谩 me, I was very glad.",1
81018,1,8,18,1,19,2,1,6,1,1,2,4,2,4,3,1,1,0,0,0,0,0,0,1,1,3,0,0,1,4,0,3,0,0,1,fear,2,4,0810182,"When I was a child, I heard the floor cracking and I thought 谩 there was a burglar in our house; I hid under the blanket and 谩 trembled.",1
81018,1,8,18,1,19,2,1,6,1,1,3,1,1,3,0,0,1,4,0,1,0,0,0,1,3,2,2,0,2,3,2,3,2,0,0,anger,1,3,0810183,"During a lecture, a colleague who did not know anything about the 谩 subject, got on my nerves asking silly questions.",1
81018,1,8,18,1,19,2,1,6,1,1,4,4,1,3,2,1,1,2,0,0,1,0,0,0,1,3,1,0,1,4,1,3,3,0,2,sadness,1,3,0810184,When my grandfathers died and I realized how much I would miss 谩 them.,1
81018,1,8,18,1,19,2,1,6,1,1,5,4,1,3,1,1,1,0,1,0,0,0,0,2,1,3,2,1,4,2,0,2,2,0,1,disgust,1,3,0810185,"During a football game, another player who was perspiring very 谩 strongly ran into me.",1
81018,1,8,18,1,19,2,1,6,1,1,6,4,1,2,1,0,2,2,1,0,1,0,0,3,1,3,1,1,1,5,2,3,3,0,1,shame,1,2,0810186,"I tried to pass an examination particularly well, but I did it 谩 worse than ever. I felt ashamed.",1
81018,1,8,18,1,19,2,1,6,1,1,7,3,1,2,1,1,1,1,1,0,0,0,0,2,2,2,0,3,4,4,3,1,2,0,1,guilt,1,2,0810187,"During the military service, I lost a part of an equipment; I 谩 accused another person and he was rebuked and punished.",1
81019,1,8,19,2,20,2,1,6,1,1,1,2,4,4,1,0,1,4,1,1,0,0,1,2,2,2,1,1,1,5,1,3,2,0,0,joy,4,4,0810191,"At a choral concert I appeared as a solist. The concert5 was very 谩 good, I forgot all the hard work that had been done before. There 谩 remained only an undescribable joy and a feeling of warmth, 谩 security etc.",1
81019,1,8,19,2,20,2,1,6,1,1,3,2,4,3,2,1,0,3,0,0,0,0,0,3,1,3,3,3,1,3,2,2,1,1,1,anger,4,3,0810193,"During the Christmas holdidays I wanted to invite my brother, his 谩 girlfriend and their child for dinner. When I said to my 谩 brother's girlfriend that I would like them to come at my place 谩 for dinner, she refused and never mentioned it again as if I 谩 had never asked her.",1
81019,1,8,19,2,20,2,1,6,1,1,4,4,4,4,2,1,1,4,0,0,1,0,1,1,1,3,0,2,4,1,3,1,2,0,2,sadness,4,4,0810194,"Several years ago my brother died in an accident. When I heard 谩 about it, I was very sad. It took years until I resigned myself 谩 to it.",1
81019,1,8,19,2,20,2,1,6,1,1,5,3,4,4,1,1,1,3,0,0,0,1,0,2,2,3,0,3,3,3,3,2,1,0,1,disgust,4,4,0810195,"I read a book about the situation in South-Africa, about the 谩 terrible violations of human rights. I was disgusted with the 谩 white population.",1
81019,1,8,19,2,20,2,1,6,1,1,6,3,3,3,3,0,1,3,0,0,0,0,1,3,2,3,0,1,1,3,2,2,3,2,0,shame,3,3,0810196,"My P.T. instructor also works as a masseur. He wanted to massage 谩 me, therefore I had to undress. For the first few times this was 谩 not easy for me; I got gradually used to it.",1
81019,1,8,19,2,20,2,1,6,1,1,7,2,3,4,4,2,1,3,0,0,0,0,1,2,2,3,2,1,1,1,1,1,2,1,2,guilt,3,4,0810197,"Some time ago I took the driving test. I did answer the 谩 theoretical questions very well, but I failed the practical 谩 driving test. It was my fault because I had not enough practice.",1
81020,1,8,20,2,19,2,1,8,8,1,1,4,1,4,1,1,1,1,0,0,0,0,0,0,1,0,1,0,2,1,1,0,3,0,1,joy,1,4,0810201,When my brother came back home after staying in hospital. He had 谩 undergone an operation which had been a matter of life or death. 谩 When he came home I could see him smile for the first time after 谩 may weeks.,1
